,award_score,Bronze,Silver,Shortlist,Gold,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,mode,speechiness,tempo,time_signature,valence,audioEffect_HandClaps,audioEffect_Silence,audioEffect_Silence_duration,audioEffect_Speech,contentModeration_adultClassifierValue,durationInSeconds,meanSentiment,n_faces,n_topics,sentiment_Negative_durationratio,Loser,million,new,people,abstract,building,car,electronics,floor,grass,indoor,man,monitor,nintendo,outdoor,person,road,screen,sky,text,tree,wall,at_new,at_people,at_world,"category_Public Health & Safety, Public Awareness Messages",categoryCode_A03,categoryCode_A04,categoryCode_A06,categoryCode_B01,categoryCode_B02,categoryCode_B03,categoryCode_C01,categoryCode_C02,categoryCode_C03,categoryCode_E01,categoryCode_F02,categoryCode_F03,festivalYear_2012.0,festivalYear_2013.0,festivalYear_2015.0,festivalYear_2016.0,festivalYear_2017.0,mediaCode_DIB,mediaCode_DIC,mediaCode_DID,mediaCode_DIE,mediaCode_IA,mediaCode_IB,mediaCode_IC,mediaCode_ID,mediaCode_IE,mediaCode_IF,mediaCode_MOA,mediaCode_MOC,mediaCode_MOF,mediaCode_MOI,mediaDescription_Campaign,mediaDescription_Craft,mediaDescription_Digital & Social,mediaDescription_Direct Marketing: Digital & Social,mediaDescription_Online Video,mediaDescription_Sectors,mediaDescription_Strategy,mediaDescription_Technology,mediaDescription_Use of Direct Marketing,mediaDescription_Web Campaign,mediaDescription_Web Platforms,section_Mobile,Grand Prix
0,3.0,0.0,0.0,1.0,0.0,0.345,0.413,11.719947764402807,0.7170000000000001,0.9540000000000001,0.0,0.124,0.0,0.0416,80.077,4.0,0.578,1.0,1.0,4.51852237926242,1.0,0.93771,4.787491742782046,0.33632097777693304,1.6094379124341003,6.0,0.13151260504201598,0,0.0,0.0,0.0,0.0,0.0,0.0,0.028434622581282393,0.036414618631718014,0.12418090887940257,0.1251021052430639,0.09075812877508592,0.0,0.0,0.2199799281514037,0.1271426157508049,0.0,0.0,0.0633760222686272,0.0,0.268038948164563,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,7.0,0.0,1.0,0.0,0.0,0.696,0.618,12.60071944620246,0.638,0.9109999999999989,7.0,0.12,1.0,0.035,124.00399999999901,4.0,0.344,0.0,1.0,4.225372824628503,1.0,0.5996100000000001,4.867534450455582,0.45135372025729203,0.0,6.0,0.0,0,0.0,0.03824952165530286,0.0,0.021150643124613774,0.0,0.0,0.07835796139475337,0.06689908339249098,0.0,0.11491560924850833,0.0,0.11051179468399606,0.0,0.04041359242811496,0.10010568879190077,0.0,0.0,0.0,0.0,0.0,0.0,0.05494361603114083,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2,5.0,1.0,0.0,0.0,0.0,0.588,0.682,11.862934239289766,0.660999999999999,0.00391,0.0,0.233999999999999,1.0,0.0976,138.507,4.0,0.807,1.0,1.0,3.877431560658527,1.0,0.98846,4.736198448394496,0.5140244460569989,0.6931471805599453,4.0,0.0,0,0.0,0.16520970598425064,0.0,0.0,0.0,0.0,0.15507182923349702,0.0,0.0,0.097465747940348,0.0,0.16402863712076535,0.04532107301380678,0.0,0.04952774421808352,0.0,0.13892971765295528,0.0,0.0,0.0,0.0,0.04077540538476025,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
3,7.0,0.0,1.0,0.0,0.0,0.747,0.774,12.257402439251615,0.581,0.742,10.0,0.198,0.0,0.0756,80.683,4.0,0.835,0.0,1.0,4.61512051684126,1.0,0.73443,4.61512051684126,0.287334621765356,0.0,7.0,0.0113,0,0.0,0.0,0.0,0.2025659266992314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020888339667999502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,3.0,0.0,0.0,1.0,0.0,0.523,0.644,11.899431989477096,0.887,5.45e-05,1.0,0.515,0.0,0.37799999999999895,124.836,4.0,0.34700000000000003,0.0,1.0,3.339321977944068,1.0,0.644339999999999,4.795790545596741,0.40833447722290295,0.0,5.0,0.02725,0,0.07816458975758643,0.0,0.0,0.04403067081355021,0.0,0.0,0.08156143488086638,0.0,0.0,0.18796431138501762,0.0650823058125554,0.258817047646576,0.0,0.04206580325031626,0.03473275496313758,0.0,0.09742845987676005,0.06059560310668104,0.11957965982588385,0.0,0.0,0.0,0.023866101962782146,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5,7.0,0.0,1.0,0.0,0.0,0.0021,0.7290000000000001,12.66096580954966,0.9690000000000001,0.514,6.0,0.0983,0.0,0.281,149.968,4.0,0.66,1.0,1.0,4.738826570800765,1.0,0.98934,4.795790545596741,0.33333333333333304,1.0986122886681098,4.0,0.0,0,0.0,0.0,0.0,0.08961464572969251,0.0,0.08622192997262901,0.05533339190617773,0.0,0.1611029154955274,0.06955628826808276,0.08830704704849801,0.0,0.0,0.08561559444722178,0.07069080424457032,0.07736951926947017,0.0,0.1233288842719867,0.06084445599949788,0.14902862193553462,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
6,3.0,0.0,0.0,1.0,0.0,0.0128,0.433,12.394931123357752,0.5760000000000001,0.409,8.0,0.147,1.0,0.0455,144.908,4.0,0.147,1.0,1.0,2.0281482472922843,1.0,0.99711,4.795790545596741,0.41441324801768104,1.791759469228055,6.0,0.4563333333333329,0,0.0,0.0,0.15290492669495323,0.0,0.0,0.0,0.04089481991352343,0.10474338225568823,0.0,0.17992248886346998,0.14684490664515734,0.021628433767986423,0.0,0.11073169099463091,0.22204083900384594,0.0,0.0,0.022786930001464364,0.0,0.0,0.1473095704735549,0.0,0.14359726896389732,0.11567704953966602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
7,3.0,0.0,0.0,1.0,0.0,0.10800000000000001,0.467,12.558281129671206,0.645999999999999,3.89e-06,4.0,0.298,1.0,0.0258,79.946,4.0,0.201,0.0,1.0,4.45898767581001,1.0,0.99554,4.804021044733257,0.509152871108842,1.791759469228055,6.0,0.0,0,0.03327934084197954,0.0632858098281862,0.0,0.07952848082973081,0.0,0.0,0.039284476876496714,0.0,0.0,0.1111098594156321,0.0,0.0,0.022962451060638222,0.0,0.11292214574934903,0.0,0.0,0.0,0.0,0.0,0.0,0.06197800636847252,0.0,0.08889756477503646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
8,10.0,0.0,0.0,0.0,1.0,0.787,0.27,11.813829737591131,0.121,0.861,0.0,0.39299999999999896,1.0,0.0336,70.226,4.0,0.257,0.0,1.0,4.990432586778736,1.0,0.7256600000000001,4.990432586778736,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18966570790459064,0.0,0.31919528894577215,0.0,0.0,0.19275929988839868,0.0,0.36047129450727367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,3.0,0.0,0.0,1.0,0.0,0.64,0.565,11.66754175067196,0.418,0.263,3.0,0.102,1.0,0.0331,115.907999999999,3.0,0.0636,0.0,1.0,4.570578741218473,1.0,0.99795,4.8283137373023015,0.5133550800098421,1.791759469228055,4.0,0.0,0,0.10616109987638392,0.0,0.0,0.0,0.0,0.0,0.160222254899995,0.05129690302569597,0.05831079458183125,0.10070289354105236,0.0,0.0,0.0,0.09296504645104177,0.15351815151640832,0.0,0.04784800425498095,0.0892771582025144,0.0,0.05394053443270928,0.0,0.04212968549800576,0.0351625803089617,0.09064247137713762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
10,7.0,0.0,1.0,0.0,0.0,0.19699999999999898,0.643,11.968284889352235,0.812,0.873,9.0,0.192,0.0,0.0286,105.929,4.0,0.9620000000000001,1.0,1.0,4.089332020398556,1.0,0.99813,4.770684624465665,0.488440327474372,1.9459101490553132,6.0,0.0,0,0.0,0.15531505174112503,0.0505115866382652,0.07517676998798671,0.028560605223052364,0.0,0.04641859198476488,0.0,0.0,0.2042250978754156,0.12963971896444565,0.09819937532124207,0.0,0.0,0.22238160491322903,0.0,0.13862225245697277,0.0,0.0,0.0,0.14630618264139825,0.07323329768885145,0.06112250022365421,0.052520742489515555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
11,5.0,1.0,0.0,0.0,0.0,0.0535,0.547,12.38212878217386,0.532,0.8740000000000001,2.0,0.106,1.0,0.0269,94.0329999999999,4.0,0.0527,1.0,1.0,1.1631508098056809,1.0,0.79165,4.787491742782046,0.619773358196164,1.791759469228055,6.0,0.0427731092436974,0,0.0,0.0,0.0,0.1334508066593752,0.0,0.0,0.04708596282258987,0.0,0.0,0.10358064468174437,0.018786225600215044,0.07470840784704018,0.0,0.0,0.07519294556808108,0.0,0.08436915399392093,0.0,0.025887802052789094,0.0,0.021201380069030964,0.04952412650351646,0.04133418170172446,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,3.0,0.0,0.0,1.0,0.0,5.8200000000000005e-05,0.649,11.69088753298673,0.684,0.892,6.0,0.0703,1.0,0.0338,132.025,4.0,0.573,1.0,1.0,1.5260563034950474,1.0,0.96945,4.77912349311153,0.835716595563937,1.3862943611198906,6.0,0.0,0,0.0,0.0,0.13039184384489505,0.0617683154837459,0.0,0.039619888235911234,0.0,0.032562001891343326,0.03701424630855793,0.07990462426905458,0.06086703235967068,0.026894877216807528,0.0,0.05901190597902712,0.08120792947819806,0.03555211194293244,0.0,0.08500638896624471,0.0,0.03424011354716905,0.022897363103397288,0.10697151819715735,0.08928133583045977,0.2589191681460685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
13,3.0,0.0,0.0,1.0,0.0,0.976,0.523,11.77238551629033,0.11800000000000001,0.917,0.0,0.0903,1.0,0.0283,75.002,4.0,0.171,0.0,1.0,3.735285826928092,1.0,0.99897,4.875197323201151,0.352616017986067,1.9459101490553132,7.0,0.13192307692307598,0,0.027490750529505052,0.052277910740640726,0.07650823823051758,0.023089323535646,0.0,0.0,0.028513432768570685,0.0,0.0,0.13440947325211827,0.12513830521204516,0.015080171362462197,0.03333318178462609,0.0,0.1274950077451421,0.0,0.0,0.0,0.0,0.0,0.025677466869561537,0.059979780250038264,0.050060754430641986,0.03226178554536354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
14,3.0,0.0,0.0,1.0,0.0,0.9209999999999989,0.73,12.243002274615083,0.23199999999999898,2.95e-06,3.0,0.109,1.0,0.0376,109.0,4.0,0.40299999999999897,0.0,1.0,3.822098297900159,1.0,0.8936700000000001,4.795790545596741,0.38430859101329207,2.995732273553991,7.0,0.219666666666666,0,0.0,0.01889310747573357,0.01843325854954242,0.05660335906383259,0.0,0.0,0.013980107045147357,0.0,0.0,0.08786777045041039,0.022310975851112334,0.0,0.04902967523623656,0.010815487121551767,0.06251067244220575,0.0,0.0,0.0,0.04611746968732843,0.0,0.05035854341331763,0.029408025166448016,0.03681710536477218,0.015817920593865373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
15,5.0,1.0,0.0,0.0,0.0,0.922,0.52,12.022396171249941,0.442,0.885999999999999,8.0,0.0814,1.0,0.0323,140.013,4.0,0.0712,0.0,1.0,4.00369019395397,1.0,0.9174399999999989,4.795790545596741,0.44144058722699503,1.6094379124341003,5.0,0.0915833333333333,0,0.0,0.09790670703599623,0.0,0.024818495642470018,0.03771544089419661,0.09551557453078337,0.0,0.0,0.04461694819700853,0.2696875485612895,0.19565088224380464,0.0,0.0,0.09484388362701816,0.33281914856613043,0.0,0.0732225291212173,0.034155548481745845,0.06740272658765453,0.08254602077581787,0.08280139935170057,0.03223584944950261,0.026904915897114617,0.0346778883642814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
16,3.0,0.0,0.0,1.0,0.0,0.975,0.249,12.31612812258822,0.0279,0.966,7.0,0.10300000000000001,0.0,0.039,84.12200000000001,3.0,0.0371,1.0,1.0,4.175924549214524,1.0,0.99421,4.77912349311153,0.22212829006487803,1.9459101490553132,6.0,0.240762711864406,0,0.0,0.0,0.0,0.08279444307016066,0.050327448834361285,0.0,0.04089775575187684,0.0,0.0,0.1927879344595348,0.0,0.06488995941852106,0.0,0.047459845894563174,0.16980812535585843,0.0,0.07328105546098025,0.045577131749482275,0.0,0.08261199932799282,0.09207509114053257,0.0,0.01795094722614236,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
17,3.0,0.0,0.0,1.0,0.0,0.49200000000000005,0.27699999999999897,13.790467584004526,0.182,0.782,2.0,0.125,0.0,0.034,96.008,4.0,0.0357,0.0,1.0,2.564949357461529,1.0,0.59529,4.736198448394496,0.507306994779521,1.0986122886681098,5.0,0.157433628318584,0,0.08471175471463589,0.0,0.0,0.06377215098015325,0.032303795062581256,0.0,0.07875340898023687,0.033618350841657936,0.0,0.21449173868150315,0.041894419460370154,0.13883689048588893,0.030688479578542063,0.020308773455820446,0.1676848170104968,0.0,0.0940741584327995,0.0,0.0,0.0,0.0709205400264554,0.02761044944976871,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
18,5.0,1.0,0.0,0.0,0.0,0.9940000000000001,0.321,12.468440756144114,0.14300000000000002,0.943,6.0,0.0929,0.0,0.0528,66.736,5.0,0.0762,0.0,1.0,3.688879454113934,1.0,0.99834,5.081404364984463,0.662969999833766,2.3978952727983707,6.0,0.0,0,0.08296028547695505,0.0,0.0,0.06720729953615527,0.10213161062739436,0.0,0.0,0.13285963427221653,0.0,0.16953415763823926,0.06622665429089931,0.0,0.07276847443908242,0.032104087753336535,0.1722993887221584,0.0,0.0,0.0,0.045630840206711654,0.0,0.18685185867053627,0.0,0.0,0.023476515903238526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,3.0,0.0,0.0,1.0,0.0,0.000433,0.423,11.910365121788654,0.669,0.873,0.0,0.0852,1.0,0.0288,75.0339999999999,4.0,0.593,0.0,1.0,1.5260563034950474,1.0,0.92894,4.859812404361672,0.7517862256224921,1.0986122886681098,6.0,0.124375,0,0.3093448398240717,0.0,0.0,0.039204752650300274,0.0,0.0377205021577005,0.0,0.062001944845880744,0.0,0.10650357083003821,0.11589810712160273,0.0,0.08489762453821481,0.09363810390536455,0.10824072509269742,0.0,0.0,0.0,0.02661832592406297,0.0,0.02179965852514689,0.10184328029757173,0.021250292282391805,0.054779228174890005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
20,3.0,0.0,0.0,1.0,0.0,0.0544,0.544,11.995752768309359,0.7929999999999989,0.114,5.0,0.639,0.0,0.0279,120.014,4.0,0.943,0.0,1.0,4.448516375942715,1.0,0.81116,4.90527477843843,0.441932846729424,2.0794415416798357,6.0,0.0,0,0.13455915076373132,0.0,0.062414226387880765,0.01892483164853234,0.0,0.0728334301098686,0.0,0.0,0.0,0.11751124248514222,0.1118921568119165,0.0,0.027321062594583462,0.07232124607354633,0.149284925308206,0.19606685246326322,0.0,0.10417843437282469,0.0,0.03147188227970964,0.042092332147973685,0.0,0.04103157670842142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
21,10.0,0.0,0.0,0.0,1.0,0.546,0.473,12.543690654075398,0.375,0.159,4.0,0.10800000000000001,1.0,0.0274,95.925,4.0,0.10099999999999901,1.0,1.0,4.147885329150131,1.0,0.96711,4.890349128221754,0.506209630071347,1.791759469228055,6.0,0.0636363636363636,0,0.03470043360834093,0.0989823560232408,0.03219105808406128,0.014554610892544624,0.08847169059134243,0.0,0.017973758240105435,0.0,0.0,0.07907806718866771,0.043026718402837894,0.0,0.021011940429380586,0.1668613410274753,0.09184901785488926,0.0,0.0,0.020030251838575135,0.039527797039444146,0.0,0.06474430286633649,0.09452229746054523,0.06311270233624347,0.040673147880367244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
22,5.0,1.0,0.0,0.0,0.0,0.299,0.553999999999999,12.000351439907833,0.444,0.7759999999999989,4.0,0.111,0.0,0.0295,130.042,4.0,0.037000000000000005,0.0,1.0,4.515245478460105,1.0,0.72858,4.804021044733257,0.401218771007525,2.0794415416798357,6.0,0.0,0,0.032413885254096816,0.0,0.060139724749371286,0.03679402810364456,0.0,0.0,0.0,0.0,0.03307285964283781,0.08567537162532353,0.07251430710673963,0.02403103096812688,0.0,0.017576047768481883,0.08707280211393457,0.0,0.02713854853571083,0.0,0.0,0.0,0.04091836801413748,0.0,0.1196615918110627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,3.0,0.0,0.0,1.0,0.0,0.174,0.295,12.227241985507774,0.439,0.904,10.0,0.111,1.0,0.0589,113.366,4.0,0.0385,0.0,0.0,0.0,1.0,0.88969,4.8283137373023015,0.491990967453802,0.6931471805599453,5.0,0.282903225806451,0,0.0,0.0,0.0,0.01904110333738513,0.057871646841683166,0.0,0.0,0.030113324510930854,0.068461516238254,0.1625706722469976,0.11257960757943293,0.04974474038874606,0.05497783925501663,0.10914836751652024,0.15020211235156836,0.0,0.02808868361134542,0.0,0.0,0.0,0.08470188385567613,0.0,0.02064183467284602,0.18623758900022125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,3.0,0.0,0.0,1.0,0.0,0.0824,0.6729999999999989,12.30784372686946,0.841,0.0242,7.0,0.373,0.0,0.0452,118.98299999999901,4.0,0.645,1.0,1.0,3.1654750481410856,1.0,0.99892,5.062595033026967,0.606238796684555,0.6931471805599453,7.0,0.13770700636942598,0,0.0,0.0,0.07454972952109169,0.017023449123334856,0.02586969405703271,0.0,0.0,0.0,0.030603561094593817,0.09249175147976653,0.0,0.0,0.024576108665696265,0.162637781399323,0.10742898549640416,0.08818398360599448,0.0,0.11713950157067823,0.06934909976224436,0.14154947234253737,0.018931652553408913,0.0,0.09227281007281689,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
25,3.0,0.0,0.0,1.0,0.0,0.325,0.748,12.424300132778772,0.517,0.000213,8.0,0.11900000000000001,1.0,0.0541,130.017,4.0,0.27,0.0,1.0,2.0918640616783932,1.0,0.24781,4.3694478524670215,0.742137462099325,0.6931471805599453,4.0,0.0525641025641025,0,0.0,0.0,0.0,0.08395657112532437,0.0,0.0,0.034559840937824195,0.0,0.0,0.021721551634195112,0.0,0.0,0.08080328102044959,0.0,0.06622753999795357,0.0,0.0,0.0,0.03800191256766827,0.0,0.03112249506753378,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
26,5.0,1.0,0.0,0.0,0.0,0.00394,0.27899999999999897,12.358338693410914,0.8320000000000001,0.83,9.0,0.11900000000000001,1.0,0.0476,155.441,4.0,0.156,0.0,1.0,2.879198457298034,1.0,0.9465899999999989,4.787491742782046,0.510158624874076,0.0,5.0,0.10277310924369698,0,0.0,0.0,0.0,0.0,0.04299551338762791,0.0,0.0,0.04474515303487619,0.0,0.0658806787072322,0.0,0.0,0.04084557037366613,0.0540609014708291,0.08927365692742427,0.048854019937345276,0.0,0.0,0.03841947442019763,0.0,0.0,0.0367487921049576,0.0920146214034099,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,5.0,1.0,0.0,0.0,0.0,0.489,0.5670000000000001,12.978495316450783,0.42100000000000004,0.0,4.0,0.385,1.0,0.938,85.29,3.0,0.493,1.0,1.0,4.168214410788554,1.0,0.65689,4.709530201312334,0.31597381890439696,1.3862943611198906,4.0,0.0905454545454545,0,0.0,0.10522673178223746,0.05133278249109265,0.014808408852537175,0.0,0.11398222517696949,0.0,0.11709679144260966,0.0,0.12643243090533865,0.10214633920879053,0.019343428815218847,0.0,0.07073791992391901,0.22194528733607405,0.0,0.0,0.0,0.0,0.09850518278042449,0.03293664512214186,0.038468217029254355,0.016053309615826027,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
28,7.0,0.0,1.0,0.0,0.0,0.33,0.511,12.179667066650403,0.364,1.08e-06,7.0,0.8540000000000001,1.0,0.0275,114.266,4.0,0.324,1.0,1.0,3.449987545831587,1.0,0.9957,4.795790545596741,0.29345516216544104,2.0794415416798357,6.0,0.134833333333333,0,0.0,0.0,0.0,0.016773199966870024,0.0,0.0,0.004142706986030021,0.0,0.0,0.005207548487522479,0.0,0.004381985975582948,0.024214833437731547,0.006409878538279528,0.01058497512997632,0.01158502079637138,0.0,0.0,0.009110619979982634,0.005578746322451978,0.0,0.0,0.007273310049653125,0.004687303890954114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
29,5.0,1.0,0.0,0.0,0.0,4.2499999999999895e-05,0.48,12.18096507185536,0.662999999999999,0.41600000000000004,11.0,0.0988,0.0,0.0745,170.13,4.0,0.231,0.0,1.0,1.252762968495368,1.0,0.9270799999999989,4.912654885736052,0.52839636988673,0.0,5.0,0.104148148148148,0,0.0,0.0,0.0,0.015489164663889237,0.07061435343990739,0.0,0.15302284784681366,0.048991934307835494,0.0,0.14426688320250455,0.0457894705127244,0.04046532710795742,0.0,0.13318164976858818,0.17105665012139457,0.02674538774712147,0.04569800792938329,0.04263279468993324,0.0,0.2060671084282073,0.0,0.0,0.0,0.0432847768702927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
30,5.0,1.0,0.0,0.0,0.0,0.0332,0.51,12.539114003411926,0.5710000000000001,9.940000000000002e-05,0.0,0.34,1.0,0.0537,170.71900000000002,4.0,0.715,1.0,1.0,3.3214324131932926,1.0,0.99155,4.836281906951478,0.40642193113466096,1.0986122886681098,7.0,0.0876,0,0.06043603915166942,0.11492846864613142,0.0,0.04108622195662055,0.0,0.0,0.07610720333573617,0.03248873536331941,0.0,0.1435047010169017,0.02024335925130021,0.0,0.0,0.01962637517430397,0.22687057845115888,0.0,0.0,0.0,0.08368728583380121,0.0,0.0,0.05336541281640128,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,3.0,0.0,0.0,1.0,0.0,0.00128,0.637,12.46751725647674,0.574,0.0136,10.0,0.22699999999999898,1.0,0.135,172.07,4.0,0.789,0.0,0.0,0.0,1.0,0.96841,4.564348191467836,0.7337193459630491,0.6931471805599453,4.0,0.0602105263157894,0,0.0,0.0,0.07095368929756,0.0,0.0,0.14375183730781071,0.06150234828897368,0.0,0.0,0.19327728336288172,0.0,0.06505466801695435,0.0,0.0,0.01964297828899147,0.0,0.0,0.0,0.0,0.0,0.13846320464183795,0.0,0.10797907006117599,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,7.0,0.0,1.0,0.0,0.0,0.99,0.336,12.713977006560045,0.17300000000000001,0.927,11.0,0.076,0.0,0.0477,118.564,3.0,0.0376,0.0,1.0,1.9315214116032138,1.0,0.96578,4.912654885736052,0.6203884559758621,1.6094379124341003,5.0,0.124962962962962,0,0.0,0.0,0.0,0.061210935322123544,0.09301923236916557,0.0,0.0,0.0,0.0,0.12669373933265163,0.12063557025439081,0.0,0.0,0.21442446260735917,0.12876021060322687,0.03523129953699946,0.0,0.2807977162309218,0.0,0.0,0.04538148728818894,0.026501559215252504,0.0,0.11403677925541365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
